route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4486_88272,340,4492_15096,Ballywaltrim,7446,0,4492_7778195_2441007,4492_554
4486_88272,342,4492_15097,Ballywaltrim,19616,0,4492_7778195_2441013,4492_556
4486_88272,341,4492_15098,Ballywaltrim,14336,0,4492_7778195_2441017,4492_557
4486_88272,340,4492_15099,Ballywaltrim,7456,0,4492_7778195_2441009,4492_554
4486_88252,341,4492_151,Shaw street,9223,0,4492_7778195_9001003,4492_1
4486_88178,340,4492_1510,Grange Castle,7182,0,4492_7778195_1013004,4492_55
4486_88272,341,4492_15100,Ballywaltrim,14273,0,4492_7778195_2441005,4492_554
4486_88272,342,4492_15101,Ballywaltrim,19570,0,4492_7778195_2441003,4492_554
4486_88272,340,4492_15102,Ballywaltrim,7321,0,4492_7778195_2441054,4492_556
4486_88272,341,4492_15103,Ballywaltrim,14277,0,4492_7778195_2441030,4492_554
4486_88272,340,4492_15104,Ballywaltrim,7527,0,4492_7778195_2441048,4492_556
4486_88272,340,4492_15105,Ballywaltrim,7493,0,4492_7778195_2441017,4492_554
4486_88272,342,4492_15106,Ballywaltrim,19644,0,4492_7778195_2441005,4492_556
4486_88272,341,4492_15107,Ballywaltrim,14358,0,4492_7778195_2441022,4492_554
4486_88272,340,4492_15108,Ballywaltrim,7534,0,4492_7778195_2441023,4492_554
4486_88272,341,4492_15109,Ballywaltrim,14369,0,4492_7778195_2441023,4492_554
4486_88178,341,4492_1511,Grange Castle,13800,0,4492_7778195_1013002,4492_55
4486_88272,342,4492_15110,Ballywaltrim,19668,0,4492_7778195_2441015,4492_556
4486_88272,340,4492_15111,Ballywaltrim,7387,0,4492_7778195_2441059,4492_557
4486_88272,340,4492_15112,Ballywaltrim,7543,0,4492_7778195_2441024,4492_554
4486_88272,341,4492_15113,Ballywaltrim,14316,0,4492_7778195_2441011,4492_554
4486_88272,340,4492_15114,Ballywaltrim,7343,0,4492_7778195_2441033,4492_554
4486_88272,342,4492_15115,Ballywaltrim,19580,0,4492_7778195_2441008,4492_556
4486_88272,341,4492_15116,Ballywaltrim,14325,0,4492_7778195_2441012,4492_554
4486_88272,340,4492_15117,Ballywaltrim,7431,0,4492_7778195_2441060,4492_556
4486_88272,342,4492_15118,Ballywaltrim,19629,0,4492_7778195_2441016,4492_554
4486_88272,340,4492_15119,Ballywaltrim,7425,0,4492_7778195_2441003,4492_556
4486_88178,341,4492_1512,Grange Castle,13820,0,4492_7778195_1013005,4492_55
4486_88272,341,4492_15120,Ballywaltrim,14387,0,4492_7778195_2441015,4492_554
4486_88272,340,4492_15121,Ballywaltrim,7478,0,4492_7778195_2441047,4492_554
4486_88272,340,4492_15122,Ballywaltrim,7417,0,4492_7778195_2441057,4492_554
4486_88272,342,4492_15123,Ballywaltrim,19661,0,4492_7778195_2441012,4492_556
4486_88272,341,4492_15124,Ballywaltrim,14376,0,4492_7778195_2441027,4492_557
4486_88272,340,4492_15125,Ballywaltrim,7576,0,4492_7778195_2441058,4492_554
4486_88272,341,4492_15126,Ballywaltrim,14290,0,4492_7778195_2441004,4492_554
4486_88272,342,4492_15127,Ballywaltrim,19654,0,4492_7778195_2441004,4492_554
4486_88272,340,4492_15128,Ballywaltrim,7364,0,4492_7778195_2441022,4492_556
4486_88272,341,4492_15129,Ballywaltrim,14399,0,4492_7778195_2441031,4492_554
4486_88178,340,4492_1513,Grange Castle,7212,0,4492_7778195_1013007,4492_56
4486_88272,340,4492_15130,Ballywaltrim,7564,0,4492_7778195_2441032,4492_556
4486_88272,342,4492_15131,Ballywaltrim,19549,0,4492_7778195_2441001,4492_554
4486_88272,340,4492_15132,Ballywaltrim,7353,0,4492_7778195_2441061,4492_556
4486_88272,341,4492_15133,Ballywaltrim,14252,0,4492_7778195_2441032,4492_554
4486_88272,340,4492_15134,Ballywaltrim,7439,0,4492_7778195_2441037,4492_554
4486_88272,342,4492_15135,Ballywaltrim,19595,0,4492_7778195_2441009,4492_554
4486_88272,340,4492_15136,Ballywaltrim,7466,0,4492_7778195_2441041,4492_556
4486_88272,341,4492_15137,Ballywaltrim,14240,0,4492_7778195_2441008,4492_557
4486_88272,340,4492_15138,Ballywaltrim,7572,0,4492_7778195_2441045,4492_554
4486_88272,342,4492_15139,Ballywaltrim,19618,0,4492_7778195_2441013,4492_556
4486_88178,340,4492_1514,Grange Castle,7152,0,4492_7778195_1013008,4492_55
4486_88272,341,4492_15140,Ballywaltrim,14396,0,4492_7778195_2441029,4492_557
4486_88272,342,4492_15141,Ballywaltrim,19572,0,4492_7778195_2441003,4492_554
4486_88272,340,4492_15142,Ballywaltrim,7458,0,4492_7778195_2441009,4492_556
4486_88272,341,4492_15143,Ballywaltrim,14338,0,4492_7778195_2441017,4492_557
4486_88272,341,4492_15144,Ballywaltrim,14279,0,4492_7778195_2441030,4492_554
4486_88272,340,4492_15145,Ballywaltrim,7323,0,4492_7778195_2441054,4492_556
4486_88272,342,4492_15146,Ballywaltrim,19670,0,4492_7778195_2441015,4492_557
4486_88272,342,4492_15147,Ballywaltrim,19631,0,4492_7778195_2441016,4492_554
4486_88272,341,4492_15148,Ballywaltrim,14401,0,4492_7778195_2441033,4492_556
4486_88272,340,4492_15149,Ballywaltrim,7345,0,4492_7778195_2441068,4492_557
4486_88178,341,4492_1515,Grange Castle,13829,0,4492_7778195_1013006,4492_55
4486_88272,342,4492_15150,Ballywaltrim,19608,0,4492_7778195_2441019,4492_554
4486_88272,340,4492_15151,Ballywaltrim,7480,0,4492_7778195_2441047,4492_556
4486_88272,341,4492_15152,Ballywaltrim,14389,0,4492_7778195_2441015,4492_557
4486_88272,341,4492_15153,Ballywaltrim,14254,0,4492_7778195_2441032,4492_554
4486_88272,342,4492_15154,Ballywaltrim,19672,0,4492_7778195_2441015,4492_556
4486_88272,340,4492_15155,Ballywaltrim,7355,0,4492_7778195_2441061,4492_557
4486_88272,342,4492_15156,Ballywaltrim,19633,0,4492_7778195_2441016,4492_554
4486_88272,340,4492_15157,Ballywaltrim,7325,0,4492_7778195_2441054,4492_556
4486_88272,341,4492_15158,Ballywaltrim,14340,0,4492_7778195_2441017,4492_557
4486_88272,342,4492_15159,Ballywaltrim,19610,0,4492_7778195_2441019,4492_554
4486_88178,340,4492_1516,Grange Castle,7227,0,4492_7778195_1013010,4492_55
4486_88272,341,4492_15160,Ballywaltrim,14281,0,4492_7778195_2441030,4492_556
4486_88272,340,4492_15161,Ballywaltrim,7347,0,4492_7778195_2441068,4492_557
4486_88272,340,4492_15162,Northwood,7333,1,4492_7778195_2441001,4492_558
4486_88272,340,4492_15163,Northwood,7418,1,4492_7778195_2441003,4492_558
4486_88272,340,4492_15164,Northwood,7389,1,4492_7778195_2441004,4492_558
4486_88272,341,4492_15165,Northwood,14214,1,4492_7778195_2441001,4492_558
4486_88272,342,4492_15166,Northwood,19540,1,4492_7778195_2441001,4492_559
4486_88272,340,4492_15167,Northwood,7379,1,4492_7778195_2441006,4492_561
4486_88272,340,4492_15168,Northwood,7391,1,4492_7778195_2441008,4492_558
4486_88272,341,4492_15169,Northwood,14255,1,4492_7778195_2441003,4492_558
4486_88178,342,4492_1517,Grange Castle,19142,0,4492_7778195_1013002,4492_56
4486_88272,340,4492_15170,Northwood,7467,1,4492_7778195_2441010,4492_558
4486_88272,341,4492_15171,Northwood,14266,1,4492_7778195_2441005,4492_558
4486_88272,340,4492_15172,Northwood,7407,1,4492_7778195_2441012,4492_559
4486_88272,340,4492_15173,Northwood,7519,1,4492_7778195_2441014,4492_558
4486_88272,341,4492_15174,Northwood,14291,1,4492_7778195_2441007,4492_558
4486_88272,340,4492_15175,Northwood,7498,1,4492_7778195_2441016,4492_558
4486_88272,340,4492_15176,Northwood,7513,1,4492_7778195_2441018,4492_558
4486_88272,341,4492_15177,Northwood,14246,1,4492_7778195_2441009,4492_559
4486_88272,342,4492_15178,Northwood,19563,1,4492_7778195_2441003,4492_561
4486_88272,340,4492_15179,Northwood,7327,1,4492_7778195_2441019,4492_558
4486_88178,341,4492_1518,Grange Castle,13770,0,4492_7778195_1013007,4492_55
4486_88272,340,4492_15180,Northwood,7503,1,4492_7778195_2441021,4492_558
4486_88272,341,4492_15181,Northwood,14309,1,4492_7778195_2441011,4492_558
4486_88272,340,4492_15182,Northwood,7357,1,4492_7778195_2441022,4492_559
4486_88272,342,4492_15183,Northwood,19637,1,4492_7778195_2441005,4492_558
4486_88272,340,4492_15184,Northwood,7326,1,4492_7778195_2441027,4492_558
4486_88272,341,4492_15185,Northwood,14318,1,4492_7778195_2441012,4492_558
4486_88272,340,4492_15186,Northwood,7504,1,4492_7778195_2441030,4492_558
4486_88272,340,4492_15187,Parnell Square,7581,1,4492_7778195_7441577,4492_560
4486_88272,340,4492_15188,Northwood,7557,1,4492_7778195_2441032,4492_558
4486_88272,342,4492_15189,Northwood,19599,1,4492_7778195_2441006,4492_558
4486_88178,340,4492_1519,Grange Castle,7239,0,4492_7778195_1013011,4492_55
4486_88272,341,4492_15190,Northwood,14219,1,4492_7778195_2441013,4492_559
4486_88272,340,4492_15191,Parnell Square,7587,1,4492_7778195_7441578,4492_560
4486_88272,340,4492_15192,Northwood,7552,1,4492_7778195_2441035,4492_558
4486_88272,340,4492_15193,Parnell Square,7586,1,4492_7778195_7441579,4492_560
4486_88272,340,4492_15194,Northwood,7432,1,4492_7778195_2441037,4492_558
4486_88272,341,4492_15195,Northwood,14297,1,4492_7778195_2441014,4492_558
4486_88272,340,4492_15196,Parnell Square,7583,1,4492_7778195_7441580,4492_560
4486_88272,340,4492_15197,Northwood,7536,1,4492_7778195_2441040,4492_558
4486_88272,342,4492_15198,Northwood,19573,1,4492_7778195_2441008,4492_559
4486_88272,340,4492_15199,Parnell Square,7584,1,4492_7778195_7441581,4492_560
4486_88252,340,4492_152,Shaw street,882,0,4492_7778195_9001010,4492_1
4486_88178,340,4492_1520,Grange Castle,7165,0,4492_7778195_1013001,4492_55
4486_88272,340,4492_15200,Northwood,7459,1,4492_7778195_2441041,4492_558
4486_88272,341,4492_15201,Northwood,14242,1,4492_7778195_2441002,4492_558
4486_88272,340,4492_15202,Parnell Square,7585,1,4492_7778195_7441582,4492_560
4486_88272,340,4492_15203,Northwood,7372,1,4492_7778195_2441002,4492_558
4486_88272,342,4492_15204,Northwood,19551,1,4492_7778195_2441002,4492_559
4486_88272,340,4492_15205,Parnell Square,7582,1,4492_7778195_7441583,4492_560
4486_88272,341,4492_15206,Northwood,14283,1,4492_7778195_2441004,4492_558
4486_88272,340,4492_15207,Northwood,7406,1,4492_7778195_2441043,4492_558
4486_88272,340,4492_15208,Parnell Square,7588,1,4492_7778195_7441584,4492_560
4486_88272,340,4492_15209,Northwood,7565,1,4492_7778195_2441045,4492_558
4486_88178,341,4492_1521,Grange Castle,13746,0,4492_7778195_1013001,4492_55
4486_88272,342,4492_15210,Northwood,19557,1,4492_7778195_2441010,4492_558
4486_88272,341,4492_15211,Northwood,14225,1,4492_7778195_2441006,4492_559
4486_88272,340,4492_15212,Northwood,7398,1,4492_7778195_2441005,4492_558
4486_88272,340,4492_15213,Northwood,7441,1,4492_7778195_2441007,4492_558
4486_88272,341,4492_15214,Northwood,14233,1,4492_7778195_2441008,4492_558
4486_88272,340,4492_15215,Northwood,7469,1,4492_7778195_2441046,4492_558
4486_88272,342,4492_15216,Northwood,19605,1,4492_7778195_2441011,4492_558
4486_88272,340,4492_15217,Northwood,7451,1,4492_7778195_2441009,4492_558
4486_88272,341,4492_15218,Northwood,14304,1,4492_7778195_2441010,4492_559
4486_88272,340,4492_15219,Northwood,7336,1,4492_7778195_2441011,4492_558
4486_88178,342,4492_1522,Grange Castle,19172,0,4492_7778195_1013004,4492_56
4486_88272,341,4492_15220,Northwood,14216,1,4492_7778195_2441001,4492_558
4486_88272,342,4492_15221,Northwood,19647,1,4492_7778195_2441004,4492_558
4486_88272,341,4492_15222,Northwood,14326,1,4492_7778195_2441016,4492_559
4486_88272,340,4492_15223,Northwood,7483,1,4492_7778195_2441013,4492_561
4486_88272,340,4492_15224,Northwood,7497,1,4492_7778195_2441015,4492_558
4486_88272,341,4492_15225,Northwood,14331,1,4492_7778195_2441017,4492_558
4486_88272,340,4492_15226,Northwood,7488,1,4492_7778195_2441017,4492_558
4486_88272,342,4492_15227,Northwood,19542,1,4492_7778195_2441001,4492_559
4486_88272,341,4492_15228,Northwood,14257,1,4492_7778195_2441003,4492_558
4486_88272,340,4492_15229,Northwood,7367,1,4492_7778195_2441020,4492_558
4486_88178,340,4492_1523,Grange Castle,7201,0,4492_7778195_1013003,4492_55
4486_88272,341,4492_15230,Northwood,14341,1,4492_7778195_2441019,4492_558
4486_88272,342,4492_15231,Northwood,19583,1,4492_7778195_2441007,4492_558
4486_88272,340,4492_15232,Northwood,7529,1,4492_7778195_2441023,4492_559
4486_88272,341,4492_15233,Northwood,14268,1,4492_7778195_2441005,4492_558
4486_88272,340,4492_15234,Northwood,7538,1,4492_7778195_2441024,4492_558
4486_88272,342,4492_15235,Northwood,19588,1,4492_7778195_2441009,4492_558
4486_88272,341,4492_15236,Northwood,14293,1,4492_7778195_2441007,4492_559
4486_88272,340,4492_15237,Northwood,7547,1,4492_7778195_2441026,4492_558
4486_88272,341,4492_15238,Northwood,14353,1,4492_7778195_2441022,4492_558
4486_88272,340,4492_15239,Northwood,7338,1,4492_7778195_2441033,4492_558
4486_88178,340,4492_1524,Grange Castle,7176,0,4492_7778195_1013015,4492_55
4486_88272,342,4492_15240,Northwood,19611,1,4492_7778195_2441013,4492_559
4486_88272,341,4492_15241,Northwood,14248,1,4492_7778195_2441009,4492_558
4486_88272,340,4492_15242,Northwood,7420,1,4492_7778195_2441003,4492_558
4486_88272,341,4492_15243,Northwood,14364,1,4492_7778195_2441023,4492_558
4486_88272,342,4492_15244,Northwood,19565,1,4492_7778195_2441003,4492_559
4486_88272,340,4492_15245,Northwood,7400,1,4492_7778195_2441038,4492_558
4486_88272,341,4492_15246,Northwood,14311,1,4492_7778195_2441011,4492_558
4486_88272,342,4492_15247,Northwood,19639,1,4492_7778195_2441005,4492_558
4486_88272,340,4492_15248,Northwood,7381,1,4492_7778195_2441006,4492_559
4486_88272,341,4492_15249,Northwood,14360,1,4492_7778195_2441024,4492_558
4486_88178,341,4492_1525,Grange Castle,13808,0,4492_7778195_1013003,4492_55
4486_88272,340,4492_15250,Northwood,7393,1,4492_7778195_2441008,4492_558
4486_88272,342,4492_15251,Northwood,19601,1,4492_7778195_2441006,4492_558
4486_88272,341,4492_15252,Northwood,14320,1,4492_7778195_2441012,4492_559
4486_88272,341,4492_15253,Northwood,14262,1,4492_7778195_2441026,4492_558
4486_88272,340,4492_15254,Northwood,7409,1,4492_7778195_2441012,4492_559
4486_88272,340,4492_15255,Northwood,7521,1,4492_7778195_2441014,4492_558
4486_88272,342,4492_15256,Northwood,19663,1,4492_7778195_2441015,4492_559
4486_88272,341,4492_15257,Northwood,14382,1,4492_7778195_2441015,4492_558
4486_88272,340,4492_15258,Northwood,7500,1,4492_7778195_2441016,4492_558
4486_88272,341,4492_15259,Northwood,14221,1,4492_7778195_2441013,4492_558
4486_88178,340,4492_1526,Grange Castle,7260,0,4492_7778195_1013016,4492_55
4486_88272,342,4492_15260,Northwood,19575,1,4492_7778195_2441008,4492_559
4486_88272,340,4492_15261,Northwood,7515,1,4492_7778195_2441018,4492_558
4486_88272,341,4492_15262,Northwood,14299,1,4492_7778195_2441014,4492_558
4486_88272,342,4492_15263,Northwood,19624,1,4492_7778195_2441016,4492_558
4486_88272,340,4492_15264,Northwood,7329,1,4492_7778195_2441019,4492_559
4486_88272,341,4492_15265,Northwood,14371,1,4492_7778195_2441027,4492_558
4486_88272,340,4492_15266,Northwood,7359,1,4492_7778195_2441022,4492_558
4486_88272,341,4492_15267,Northwood,14210,1,4492_7778195_2441018,4492_558
4486_88272,342,4492_15268,Northwood,19553,1,4492_7778195_2441002,4492_559
4486_88272,340,4492_15269,Northwood,7506,1,4492_7778195_2441030,4492_558
4486_88178,342,4492_1527,Grange Castle,19195,0,4492_7778195_1013005,4492_56
4486_88272,341,4492_15270,Northwood,14244,1,4492_7778195_2441002,4492_558
4486_88272,340,4492_15271,Northwood,7559,1,4492_7778195_2441032,4492_558
4486_88272,342,4492_15272,Northwood,19559,1,4492_7778195_2441010,4492_559
4486_88272,341,4492_15273,Northwood,14345,1,4492_7778195_2441020,4492_558
4486_88272,340,4492_15274,Northwood,7554,1,4492_7778195_2441035,4492_558
4486_88272,342,4492_15275,Northwood,19656,1,4492_7778195_2441012,4492_558
4486_88272,341,4492_15276,Northwood,14285,1,4492_7778195_2441004,4492_559
4486_88272,340,4492_15277,Northwood,7434,1,4492_7778195_2441037,4492_558
4486_88272,341,4492_15278,Northwood,14350,1,4492_7778195_2441021,4492_558
4486_88272,342,4492_15279,Northwood,19634,1,4492_7778195_2441017,4492_558
4486_88178,341,4492_1528,Grange Castle,13759,0,4492_7778195_1013004,4492_55
4486_88272,340,4492_15280,Northwood,7461,1,4492_7778195_2441041,4492_559
4486_88272,341,4492_15281,Northwood,14227,1,4492_7778195_2441006,4492_558
4486_88272,340,4492_15282,Northwood,7374,1,4492_7778195_2441002,4492_558
4486_88272,341,4492_15283,Northwood,14235,1,4492_7778195_2441008,4492_558
4486_88272,342,4492_15284,Northwood,19649,1,4492_7778195_2441004,4492_559
4486_88272,340,4492_15285,Northwood,7567,1,4492_7778195_2441045,4492_558
4486_88272,341,4492_15286,Northwood,14306,1,4492_7778195_2441010,4492_558
4486_88272,340,4492_15287,Northwood,7443,1,4492_7778195_2441007,4492_558
4486_88272,342,4492_15288,Northwood,19620,1,4492_7778195_2441014,4492_559
4486_88272,341,4492_15289,Northwood,14218,1,4492_7778195_2441001,4492_558
4486_88178,340,4492_1529,Grange Castle,7151,0,4492_7778195_1013005,4492_55
4486_88272,340,4492_15290,Northwood,7471,1,4492_7778195_2441046,4492_558
4486_88272,342,4492_15291,Northwood,19544,1,4492_7778195_2441001,4492_558
4486_88272,341,4492_15292,Northwood,14391,1,4492_7778195_2441029,4492_559
4486_88272,340,4492_15293,Northwood,7453,1,4492_7778195_2441009,4492_558
4486_88272,341,4492_15294,Northwood,14328,1,4492_7778195_2441016,4492_558
4486_88272,342,4492_15295,Northwood,19596,1,4492_7778195_2441018,4492_558
4486_88272,340,4492_15296,Northwood,7485,1,4492_7778195_2441013,4492_559
4486_88272,341,4492_15297,Northwood,14333,1,4492_7778195_2441017,4492_558
4486_88272,340,4492_15298,Northwood,7524,1,4492_7778195_2441048,4492_558
4486_88272,341,4492_15299,Northwood,14259,1,4492_7778195_2441003,4492_558
4486_88252,342,4492_153,Shaw street,15799,0,4492_7778195_9001001,4492_2
4486_88178,340,4492_1530,Grange Castle,7206,0,4492_7778195_1013006,4492_55
4486_88272,342,4492_15300,Northwood,19585,1,4492_7778195_2441007,4492_559
4486_88272,340,4492_15301,Northwood,7490,1,4492_7778195_2441017,4492_558
4486_88272,341,4492_15302,Northwood,14343,1,4492_7778195_2441019,4492_559
4486_88272,340,4492_15303,Northwood,7369,1,4492_7778195_2441020,4492_558
4486_88272,342,4492_15304,Northwood,19590,1,4492_7778195_2441009,4492_558
4486_88272,341,4492_15305,Northwood,14270,1,4492_7778195_2441005,4492_559
4486_88272,340,4492_15306,Northwood,7531,1,4492_7778195_2441023,4492_558
4486_88272,341,4492_15307,Northwood,14295,1,4492_7778195_2441007,4492_558
4486_88272,340,4492_15308,Northwood,7540,1,4492_7778195_2441024,4492_558
4486_88272,342,4492_15309,Northwood,19613,1,4492_7778195_2441013,4492_559
4486_88178,342,4492_1531,Grange Castle,19186,0,4492_7778195_1013001,4492_55
4486_88272,341,4492_15310,Northwood,14355,1,4492_7778195_2441022,4492_558
4486_88272,340,4492_15311,Northwood,7549,1,4492_7778195_2441026,4492_558
4486_88272,341,4492_15312,Northwood,14250,1,4492_7778195_2441009,4492_558
4486_88272,342,4492_15313,Northwood,19567,1,4492_7778195_2441003,4492_559
4486_88272,340,4492_15314,Northwood,7340,1,4492_7778195_2441033,4492_558
4486_88272,341,4492_15315,Northwood,14366,1,4492_7778195_2441023,4492_558
4486_88272,340,4492_15316,Northwood,7422,1,4492_7778195_2441003,4492_558
4486_88272,342,4492_15317,Northwood,19641,1,4492_7778195_2441005,4492_559
4486_88272,340,4492_15318,Northwood,7494,1,4492_7778195_2441051,4492_558
4486_88272,341,4492_15319,Northwood,14313,1,4492_7778195_2441011,4492_558
4486_88178,341,4492_1532,Grange Castle,13802,0,4492_7778195_1013002,4492_56
4486_88272,340,4492_15320,Northwood,7402,1,4492_7778195_2441038,4492_558
4486_88272,342,4492_15321,Northwood,19603,1,4492_7778195_2441006,4492_558
4486_88272,341,4492_15322,Northwood,14362,1,4492_7778195_2441024,4492_558
4486_88272,340,4492_15323,Northwood,7383,1,4492_7778195_2441006,4492_559
4486_88272,340,4492_15324,Northwood,7509,1,4492_7778195_2441053,4492_558
4486_88272,341,4492_15325,Northwood,14322,1,4492_7778195_2441012,4492_558
4486_88272,342,4492_15326,Northwood,19665,1,4492_7778195_2441015,4492_559
4486_88272,340,4492_15327,Northwood,7395,1,4492_7778195_2441008,4492_558
4486_88272,341,4492_15328,Northwood,14378,1,4492_7778195_2441028,4492_558
4486_88272,340,4492_15329,Northwood,7411,1,4492_7778195_2441012,4492_558
4486_88178,340,4492_1533,Grange Castle,7295,0,4492_7778195_1013002,4492_55
4486_88272,342,4492_15330,Northwood,19577,1,4492_7778195_2441008,4492_558
4486_88272,340,4492_15331,Northwood,7475,1,4492_7778195_2441047,4492_558
4486_88272,341,4492_15332,Northwood,14264,1,4492_7778195_2441026,4492_559
4486_88272,340,4492_15333,Northwood,7318,1,4492_7778195_2441055,4492_558
4486_88272,342,4492_15334,Northwood,19626,1,4492_7778195_2441016,4492_558
4486_88272,341,4492_15335,Northwood,14384,1,4492_7778195_2441015,4492_559
4486_88272,340,4492_15336,Northwood,7502,1,4492_7778195_2441016,4492_558
4486_88272,341,4492_15337,Northwood,14223,1,4492_7778195_2441013,4492_559
4486_88272,342,4492_15338,Northwood,19555,1,4492_7778195_2441002,4492_558
4486_88272,340,4492_15339,Northwood,7414,1,4492_7778195_2441057,4492_558
